Date/Time,BLOCK TESTBLOCK STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK TESTBLOCK STOREY 1:Zone Mean Air Temperature [C](Hourly) 
 01/19  22:00:00,12.804898816383606,9.47435775389457 
 01/19  23:00:00,12.5938253988143,9.253931628526165 
 01/19  24:00:00,12.527555769865402,9.157551372725422 
 01/20  01:00:00,12.29734940898738,8.86684807280906 
 01/20  02:00:00,12.08589683132578,8.574878064263224 
 01/20  03:00:00,12.016009063494062,8.41005417006275 
 01/20  04:00:00,11.77588904036931,8.100692756646579 
 01/20  05:00:00,11.494549902573532,7.725373781146843 
 01/20  06:00:00,11.296652606607975,7.432953338176096 
 01/20  07:00:00,11.098246929259443,7.160637827864205 
 01/20  08:00:00,10.893469864762226,6.866436324879785 
 01/20  09:00:00,10.7678005042724,6.646870420906054 
 01/20  10:00:00,11.88765539811837,7.7338243095185998 
 01/20  11:00:00,12.997266895687897,8.805903640326737 
 01/20  12:00:00,13.23368425266872,8.990754933079599 
 01/20  13:00:00,14.137843109735297,9.912409120527446 
 01/20  14:00:00,14.910541778143074,10.694204345611736 
 01/20  15:00:00,15.681239601259563,11.51181556966671 
 01/20  16:00:00,16.270033339784228,12.10564179742735 
 01/20  17:00:00,15.603876536556438,11.540891817523807 
 01/20  18:00:00,13.776049867165496,9.841908138216155 
 01/20  19:00:00,12.927489615078919,9.035288367294392 
 01/20  20:00:00,12.441532935406837,8.578103755630082 
 01/20  21:00:00,11.839751091556363,7.96551717662793 
 01/20  22:00:00,11.560327088788466,7.647331848692721 
 01/20  23:00:00,11.22340615860815,7.256221306375739 
 01/20  24:00:00,10.839638875176654,6.797472995325687 
 01/21  01:00:00,10.616386224525514,6.466850446239334 
 01/21  02:00:00,10.387636621704776,6.117316587378243 
 01/21  03:00:00,10.09911531185165,5.699187495706154 
