Date/Time,BLOCK BALCONY_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_3_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK STORAGE_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK BATHROOM_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly) 
 08/08  05:00:00,21.090770141867155,24.07912393700607,22.808888647161369,24.428207981353187,23.64314638052767,24.293562769453869,23.491797549501564,23.720581469555588 
 08/08  06:00:00,20.835958726422477,23.92008288798694,22.68928801971019,24.24630468248772,23.542042152014476,24.178554040846575,23.404654979988157,23.64218654876711 
 08/08  07:00:00,20.75732079612726,23.805219419087224,22.575365064265865,24.179954468583298,23.472486052215446,24.086794880960093,23.34492030673478,23.5740574692472 
 08/08  08:00:00,21.017549228024956,23.795530032207514,22.48705655391977,24.321807193060708,23.484359043891315,24.051203491493454,23.3506488265357,23.53071133704619 
 08/08  09:00:00,21.66228693548712,23.90986710806144,22.440462487956503,24.650564730372666,23.596363507810538,24.088415692407247,23.427495425431205,23.535142495109324 
 08/08  10:00:00,22.639085430434706,24.13602940889571,22.438307541489448,25.174441521851599,23.801793824803135,24.17629118696126,23.558067548126485,23.55832348692169 
 08/08  11:00:00,23.923712563243116,24.480171169383519,22.489883303147797,25.83744856498677,24.054205437563849,24.324184136954025,23.738315231309409,23.611655478091877 
 08/08  12:00:00,25.35549206969535,24.980263643271308,22.59980467955328,26.58763538792244,24.37858421264082,24.55676605149941,24.016450349260017,23.72345696426985 
 08/08  13:00:00,26.57677125783529,25.445289126201418,22.75314624623709,27.22580327826916,24.591897356435746,24.760392951112228,24.230923789922323,23.845637921480895 
 08/08  14:00:00,27.586018766232749,25.78825967184342,22.934600903734397,27.7829565798113,24.73196589176308,24.9212260774468,24.376019174398988,23.926189386053559 
 08/08  15:00:00,28.378633409984933,26.0800170688835,23.150787451757006,28.238710903484468,24.880833919789447,25.091723022738767,24.528137370143019,24.026866013494506 
 08/08  16:00:00,29.223799775229535,26.42391864120613,23.39576879967682,28.79106612474825,25.072310110295878,25.32909222864111,24.73160855218979,24.211793417927717 
 08/08  17:00:00,29.941770371799718,26.594390065319588,23.657169712339653,29.265559427618486,25.188605590790634,25.499445037404909,24.852261036262307,24.3561750077618 
 08/08  18:00:00,30.226960403795663,26.613159527350708,23.899234050621897,29.525758637101874,25.221267093325176,25.619595731610059,24.906565724740135,24.46861485137327 
 08/08  19:00:00,29.20026178063266,26.458225014242939,24.064456286393637,28.948725708371158,25.12161808873259,25.639892989990118,24.847260636598408,24.503563736341769 
 08/08  20:00:00,27.59254429752682,26.244250723505155,24.12837905308731,28.13382854018568,24.978343285825657,25.621641656417407,24.73956558700279,24.52413113371587 
 08/08  21:00:00,26.14574289851002,26.0252636495712,24.156121896635879,27.46844823288984,24.84643382622536,25.589374074504627,24.63136725327468,24.53304939263636 
 08/08  22:00:00,25.13849789690837,25.838985822348403,24.122169329887734,27.021257982538907,24.74075686812476,25.555364909269053,24.543489107106994,24.533787089999295 
 08/08  23:00:00,24.307812509771048,25.65097802931605,24.042298603174446,26.625687480137345,24.635575547654246,25.49971710619923,24.45394605689197,24.51900572345201 
 08/08  24:00:00,23.612467212070276,25.395507863391967,23.932584020533044,26.271148458932868,24.494671846198274,25.397209149005169,24.32740915000459,24.477674883533465 
 08/09  01:00:00,23.01333482548465,25.18527196549114,23.801438674832068,25.935252985471388,24.374255416653719,25.276912784723377,24.22039449175348,24.4096912846151 
 08/09  02:00:00,22.50153344119714,25.010010299480784,23.643543015872007,25.628353022162373,24.27352379004853,25.161040424499516,24.13398227267208,24.347168000700735 
 08/09  03:00:00,22.019505111155504,24.71934970430234,23.479021164900418,25.327060365010174,24.09219341480295,24.974095532755798,23.967585797028734,24.211125146533474 
 08/09  04:00:00,21.581232919267625,24.494365336223575,23.303750090259756,25.032870401566613,23.944375662397154,24.81202091620044,23.83039648869451,24.082660850193908 
 08/09  05:00:00,21.176600238503334,24.264198044119877,23.129136133950185,24.752558734107415,23.793531213264047,24.638990495984065,23.69188312460026,23.95452006560036 
 08/09  06:00:00,20.809372007974525,24.03826562199917,22.95042966996948,24.482831487624865,23.641963983893957,24.45938462008465,23.547784991308605,23.821349750970627 
 08/09  07:00:00,20.737598091956657,23.877749683958635,22.777984932655618,24.38535758643917,23.54278813541686,24.31552005153189,23.44675597329395,23.699266792787776 
 08/09  08:00:00,21.250730336248958,23.91615225469359,22.640551370331637,24.631359355423805,23.88037730030821,24.29385870863932,23.48214290051134,23.66417940907869 
 08/09  09:00:00,22.28499923623983,24.09370344067646,22.568605071032626,25.153232731586678,24.490638243263065,24.318941346072515,23.577881575126399,23.633585248228195 
 08/09  10:00:00,23.785872391000738,24.4718848453746,22.56489869339665,25.938613421291657,25.12480999100778,24.422319497945755,23.749216843866109,23.64859792776918 
 08/09  11:00:00,25.57772482015654,25.11113154752936,22.65321106114747,26.848720939400953,25.735346781074705,24.578269856897106,23.973192395412935,23.705768595276529 
 08/09  12:00:00,27.60344626236025,25.84347458410435,22.814307222639817,27.88045351157782,25.788421368378147,24.736614668576189,24.152717784101097,23.793546304744415 
 08/09  13:00:00,29.462463152089677,26.7490594191901,23.04598986411102,28.855471413118364,25.85504578724789,24.948450460079717,24.37347652096266,23.949570472633178 
 08/09  14:00:00,30.93467674006456,27.386884110217716,23.349496487320509,29.723802274461485,25.845648606462395,25.118146415085336,24.514712050224778,24.06506524351818 
 08/09  15:00:00,32.36166124583111,27.85008108337813,23.692068879005249,30.640589794774145,25.929642992058264,25.334348546930248,24.6843288438765,24.211004555854286 
 08/09  16:00:00,33.94005662103508,28.07019438821078,24.064705474743833,31.703833603679983,25.989593586372306,25.533627764764228,24.811474737396816,24.354938818660924 
 08/09  17:00:00,35.27449190388597,28.092545857713714,24.44030840211745,32.595555350355599,26.008420125234858,25.70190092495816,24.885607935538304,24.47942247107162 
 08/09  18:00:00,35.79905179558825,27.96814392514978,24.774780595223608,32.936441553018607,25.96978018574788,25.82672056481946,24.90548128418931,24.56580003789135 
 08/09  19:00:00,33.692540127705289,27.757457380551608,24.973412769370716,31.721527395872465,25.84922518680898,25.933477106818488,24.87015001984257,24.645986379210503 
 08/09  20:00:00,31.273060649076809,27.498763535718746,25.050409746347403,30.51660170662486,25.685020213403584,25.978946949810717,24.776107473665865,24.684601029427307 
 08/09  21:00:00,29.312011941202078,27.24727981398514,25.075607231476938,29.623227828701979,25.533986644561208,26.004646458843017,24.682849817006468,24.70504577806921 
 08/09  22:00:00,27.91021462864266,27.027413282070545,25.06122332610445,28.960679567407135,25.41215984088703,26.015734560933447,24.610708772887706,24.71456489060778 
 08/09  23:00:00,26.753708343302038,26.801802164578537,25.00307607614927,28.398608228997948,25.290632124739724,25.99262722946484,24.539886727014843,24.709103747102668 
 08/09  24:00:00,25.748195906178144,26.517609667982556,24.90398866833855,27.890718803502108,25.13083770460423,25.93108580528766,24.439832675671405,24.683580207526945 
 08/10  01:00:00,24.94141162425008,26.311639934205475,24.770353986963057,27.459567031403816,25.029685548206133,25.84960126301298,24.378143590361068,24.645586234802168 
 08/10  02:00:00,24.221376003203383,26.01112537081952,24.608313003065847,27.05031496020622,24.864355066638355,25.719321696089549,24.273049643345453,24.563422097345208 
 08/10  03:00:00,23.581283375337685,25.747099145487629,24.425228009064577,26.661610653164176,24.715935239678005,25.57469466242508,24.167954527262496,24.467779940329217 
 08/10  04:00:00,23.040281069709239,25.54410056294384,24.23670159639278,26.318638269682578,24.59845058814107,25.444835268341956,24.083669422233244,24.399640300024314 
 08/10  05:00:00,22.51328347638661,25.21201447468298,24.041517355886719,25.969544936087219,24.40669671987326,25.241144858784009,23.93562489091913,24.248475086073058 
 08/10  06:00:00,22.038632558988878,24.96034197319779,23.841622052645528,25.629046834656707,24.25553956811049,25.06864861981142,23.814291508075696,24.115480555702609 
 08/10  07:00:00,21.852612666798057,24.773376479537924,23.65243486407921,25.468812289913939,24.149745016431429,24.924191699997708,23.731381444635365,24.000486524105 
 08/10  08:00:00,22.101351311142567,24.69938819031974,23.488991111169385,25.54901445079186,24.15448843471699,24.837634363768758,23.720501486475887,23.912980772172334 
 08/10  09:00:00,22.620677004528355,24.749709781303176,23.371401239881036,25.748874593775477,24.22159597614627,24.82291572958163,23.769221980279995,23.892888189943564 
 08/10  10:00:00,23.69689901016971,24.985522609640716,23.312816349245638,26.34459244311225,24.750479029827394,24.873057461241456,23.903833151200904,23.885801517741326 
 08/10  11:00:00,25.599764689751308,25.534282642817567,23.348317689975539,27.34197784230902,25.39362850572646,25.009408790969734,24.122067957751477,23.92711759944379 
 08/10  12:00:00,27.683491615561335,26.429513826085598,23.492557679886809,28.42709946256253,25.665801483496588,25.143068975650775,24.32494226946497,23.99590626002218 
 08/10  13:00:00,29.97781955858329,27.290970643146247,23.675689113086724,29.60829263032224,25.79466350220224,25.288582129340406,24.48549197264671,24.073074321961426 
 08/10  14:00:00,31.448744035274566,28.002147581642615,23.944187823945819,30.42954243760968,25.804554278950094,25.452503989056959,24.644384389816275,24.17281694698638 
 08/10  15:00:00,33.00190701935742,28.544583378020115,24.234793947745364,31.369808875430118,25.95016869722715,25.69860841870537,24.87275054142187,24.346373015066076 
 08/10  16:00:00,34.451511529736389,28.625897806653908,24.576451937868677,32.27693789043386,26.01982570332326,25.853400922691244,24.971411941782166,24.442587960659883 
 08/10  17:00:00,35.69211941005914,28.588594254637497,24.920016715313623,33.13904359790125,26.058454461893093,26.027597684357944,25.05715327481665,24.592410525487403 
 08/10  18:00:00,36.050258184066027,28.398332598855654,25.225263687047215,33.37253692079711,26.005718177797175,26.11151642272423,25.042111246698114,24.6369862854275 
 08/10  19:00:00,34.29722252313524,28.15294364480071,25.416266306796893,32.39860640858466,25.897485215383847,26.208381175390167,25.001356183770548,24.695825599102709 
 08/10  20:00:00,31.752015740477533,27.84184913396349,25.474341022194979,31.061550138243118,25.730382339864389,26.23232611248916,24.89562507769648,24.71635485046936 
 08/10  21:00:00,29.754440292282597,27.557039182043729,25.46027574141245,30.10873850645541,25.572844741306687,26.237867106327458,24.793103642874745,24.720075322380344 
 08/10  22:00:00,28.26703426670344,27.293911494762236,25.40438574714817,29.38910891792125,25.43681212754277,26.22209177477273,24.70085687911082,24.709725058563856 
 08/10  23:00:00,27.08457000452971,27.031115367028577,25.301804554598566,28.79110671915716,25.302357019898638,26.172842701505809,24.606767238027545,24.682298103665717 
 08/10  24:00:00,26.087217034521627,26.760564298449404,25.158401475313736,28.257309043521759,25.16307321420866,26.089336049283966,24.507986223179576,24.63641758657045 
 08/11  01:00:00,25.243893274347074,26.488326988822466,24.98432532562302,27.7876684091862,25.018721249458755,25.97959026664578,24.406590203855058,24.574508496218756 
 08/11  02:00:00,24.4777736335941,26.139656620157873,24.788209071530706,27.337553692939666,24.829995149698129,25.820867815022909,24.262548925961686,24.457600613846496 
 08/11  03:00:00,23.792302458831079,25.84745303401205,24.57560853295745,26.914184330113856,24.670308407779844,25.65723780552485,24.138993470840597,24.34252629608192 
 08/11  04:00:00,23.222269466133257,25.619973231178798,24.356355159027069,26.53227130569094,24.537819627663067,25.5102439439379,24.03842961134253,24.26557400072457 
 08/11  05:00:00,22.67062566939557,25.257472220662167,24.129429808376587,26.15143656410677,24.329320254909669,25.28247127365986,23.866336794362334,24.093676803010543 
 08/11  06:00:00,22.17875711124449,24.98231003518692,23.896986170092676,25.788628442977623,24.163723005244834,25.09369350256771,23.730270236076618,23.946734317824757 
 08/11  07:00:00,22.0219590918075,24.78664062933149,23.682100705906007,25.632714322541028,24.17918975627511,24.94551038883127,23.64675552881455,23.8258918146769 
 08/11  08:00:00,22.50617792501017,24.79662719965014,23.509465452674204,25.845075761630669,25.129689629162518,24.918472418641117,23.698848733648974,23.790550611178757 
 08/11  09:00:00,23.31300289158105,24.918164434335968,23.405591969041795,26.211056663763654,26.541620505687854,24.908507583786006,23.77064388563014,23.763009052129079 
 08/11  10:00:00,24.397417160809483,25.20017737190725,23.369262698233,26.782664814198616,27.525286214223799,24.951285698089089,23.896621824950875,23.779357728312815 
 08/11  11:00:00,26.241036727244866,25.81157903082795,23.4253775563989,27.72294621220665,27.780685408921973,25.05487804850715,24.07803063542597,23.85194004791228 
 08/11  12:00:00,28.478827052933175,26.645524048087436,23.56505917451144,28.80740520151145,27.62745288620937,25.231600716542663,24.315983887686547,23.98994299615859 
 08/11  13:00:00,30.216569859137196,27.444234394614296,23.769991243102884,29.66782501038758,27.47599722632951,25.42020779493163,24.534127755587407,24.16206235217109 
 08/11  14:00:00,31.4919964091871,28.04101377092951,24.03762608475057,30.344427533076059,27.395364998709405,25.647753300461056,24.767931051390556,24.363553578094213 
 08/11  15:00:00,32.14114339302662,28.349870639305409,24.312917450435,30.692895415094566,27.37886103272779,25.860750425872959,24.96070045104919,24.559182835746058 
 08/11  16:00:00,32.56147812739508,28.544896240158765,24.592342447857967,31.011095516913924,27.37989134650659,26.059813129118397,25.116405990890575,24.742942272520698 
 08/11  17:00:00,32.72595270257386,28.667859774698607,24.865677495213086,31.173877875781725,27.349438956085167,26.27646913266373,25.270122029799788,24.990826076651829 
 08/11  18:00:00,32.20485031090943,28.590198217544875,25.093853104280944,30.954152308746257,27.2563650864698,26.3758411349174,25.305346465828348,25.101648452469559 
 08/11  19:00:00,30.657429691354566,28.376521165505218,25.2146089628474,30.114576101511827,27.064329138473768,26.410687736778315,25.262220800653365,25.209720602783738 
 08/11  20:00:00,29.07630209831995,28.10486672294759,25.281066049944767,29.361859539555039,26.830152825307278,26.418123039211005,25.180650069849379,25.335209057609459 
 08/11  21:00:00,27.836331164700629,27.902938583919047,25.303354704065727,28.793892722130285,26.68383533217071,26.408118650804498,25.12834762724681,25.368017102570485 
 08/11  22:00:00,26.78888906403556,27.686252768867047,25.279959363486677,28.315538503360828,26.529976264761474,26.380860371004709,25.077712918196775,25.40217928975502 
 08/11  23:00:00,25.852682150611054,27.409597471143678,25.21962645328262,27.87504728508673,26.344181116985017,26.323278289042205,25.00696305763781,25.436464467599249 
 08/11  24:00:00,24.987209580901565,27.193600636620699,25.13144232137119,27.444028929456466,26.199588285045424,26.24626020164866,24.945379990913684,25.420613883386559 
 08/12  01:00:00,24.353026085486286,26.91300035776456,25.009722167752338,27.119673340098758,26.017053179620299,26.139101933163315,24.862249461772046,25.390567666565706 
 08/12  02:00:00,23.83945268562041,26.73294135200812,24.86706594377803,26.81708410268979,25.90336453220415,26.050520455477199,24.809763983429578,25.352972149939427 
 08/12  03:00:00,23.371763560937255,26.436440279315624,24.710186189563644,26.524018889415485,25.709393739080836,25.890877181951095,24.70851864502073,25.26687884594319 
 08/12  04:00:00,22.91521173603841,26.18997756494258,24.544022896859706,26.21621754568278,25.548882001804054,25.740183097163574,24.613577155215184,25.167966283973514 
 08/12  05:00:00,22.50686975043073,25.936018299325125,24.375148772115734,25.93592675671006,25.37506639215283,25.579408717164087,24.51177321844054,25.058929185879948 
 08/12  06:00:00,22.083927322031188,25.681325169763384,24.20347839918007,25.642935962931177,25.19703054400113,25.411480976831194,24.398906644280605,24.942003223962425 
 08/12  07:00:00,22.052472855043324,25.509945796248468,24.03677532159799,25.57975193158069,25.099947872124227,25.287831218009104,24.336082648761964,24.837731461939947 
 08/12  08:00:00,22.59032715013187,25.540252477468976,23.906679508142,25.8429140649352,25.4632997601177,25.27952142868527,24.397353231448894,24.812366897731218 
 08/12  09:00:00,23.584731234515837,25.684724322931637,23.839322402518979,26.34171617316276,25.805401308489214,25.308877691202527,24.511765993849474,24.7904497138072 
 08/12  10:00:00,24.894822299167858,25.981565859457203,23.825382648440507,27.006816571422794,26.09310578925257,25.398145838235874,24.678422743171326,24.803722883633616 
 08/12  11:00:00,26.258821616386258,26.420748644548647,23.88188849129852,27.676265689522415,26.354690712043927,25.541159886907054,24.902409450995984,24.852109960595919 
 08/12  12:00:00,27.39044324319797,26.74218429067,23.98344455766272,28.236961815889047,26.417297061737114,25.68366043472201,25.068061090922485,24.92088572923683 
 08/12  13:00:00,28.640229974744828,27.205955416425839,24.126983432911176,28.914866867278389,26.5170681282789,25.863891941996394,25.255273899418229,25.018286842200277 
 08/12  14:00:00,29.922705953121605,27.753559266000399,24.329148205469069,29.622742443733047,26.64598087023679,26.104815631468069,25.505696667125844,25.183105166757977 
 08/12  15:00:00,31.2058828959209,28.188926120507284,24.584467312258487,30.40280460557359,26.764760893781479,26.31084389877222,25.69094678753534,25.329614808621984 
 08/12  16:00:00,31.555011107207819,28.273687402320218,24.820257130060197,30.578925927024174,26.783099243243563,26.410367712102187,25.744813683423005,25.38750542144536 
 08/12  17:00:00,30.83493410153683,28.211535389448497,24.987107415683579,30.172253262692608,26.733130448765235,26.49458813651803,25.761748633177278,25.46475637963966 
 08/12  18:00:00,29.592470107074918,28.003658360888048,25.08990326267465,29.53609022901173,26.59615922510422,26.509040887280869,25.692658695001705,25.50777091045274 
 08/12  19:00:00,28.226649605795303,27.707960060459756,25.131016441811455,28.84111080907547,26.400725623374993,26.484704093385838,25.56912801896885,25.550111058636586 
 08/12  20:00:00,27.01528501559412,27.424035425079429,25.12331291738053,28.260787954832759,26.220436671807719,26.423376717881337,25.445109918265439,25.54623867253868 
 08/12  21:00:00,25.945257381392726,27.17812504296164,25.06972768534856,27.718812725180436,26.068885072464459,26.34830813436087,25.349003901840484,25.52592116125842 
 08/12  22:00:00,25.228397884973739,26.967304732563148,24.97755364474954,27.403696604233475,25.9479747937858,26.28248670892031,25.26988983883293,25.501948455650397 
 08/12  23:00:00,24.539619641596265,26.677970411498028,24.875896157347559,27.045185262295179,25.777253660672394,26.166412229755488,25.150013758606734,25.4461746492812 
 08/12  24:00:00,23.933278203606258,26.43733494425158,24.751441545847916,26.71547857732759,25.63227369969787,26.045210561310367,25.047803204777528,25.37696127165141 
 08/13  01:00:00,23.421679090516947,26.257607674227459,24.617133239665436,26.415712927596919,25.52209540751641,25.93944111827394,24.97229951307402,25.326607805952823 
 08/13  02:00:00,22.93946810711055,25.956009390407215,24.470100206674198,26.12672457063848,25.336384111214778,25.760930749791546,24.832230318324088,25.20635562850829 
 08/13  03:00:00,22.49857033945836,25.722382833135435,24.314224551988397,25.840405637988689,25.187971770021656,25.609542668212194,24.717797190841766,25.092029476281696 
 08/13  04:00:00,22.135642983591695,25.49583455383042,24.154330652484963,25.590978642855263,25.04160532053111,25.451537121376899,24.60616973543675,24.97739389844955 
 08/13  05:00:00,21.796807323235535,25.271775132022698,23.990731093564749,25.34428102568301,24.889334289923569,25.28781987462132,24.4888827887276,24.85687085644988 
 08/13  06:00:00,21.493597351208185,25.045967720662284,23.826586862147548,25.11321527414735,24.73875875131752,25.124948803683084,24.368656588728599,24.732733522488404 
 08/13  07:00:00,21.34555601869344,24.860327316952025,23.667112597613956,24.971443669332357,24.61600031145903,24.981243739061516,24.269292162711463,24.614347772102027 
 08/13  08:00:00,21.477524167349388,24.754886007213356,23.526758287373715,24.9953738006479,24.550983790093118,24.878800929577659,24.21826138732555,24.513134945530294 
 08/13  09:00:00,21.865211570889899,24.771138459406644,23.426018593369656,25.15237482223987,24.569197162345426,24.852227520336343,24.235713919743504,24.482203380119488 
 08/13  10:00:00,22.417615300115508,24.813791751866558,23.353074149527254,25.416620285018895,24.609020448649966,24.820832413795764,24.271158119375028,24.40856324756559 
 08/13  11:00:00,23.07329416763639,24.917657398198146,23.31420495127081,25.723557828441114,24.676061639142959,24.8459894487164,24.326718212911304,24.39941020017453 
 08/13  12:00:00,23.42811898605194,24.97762478177787,23.310327609329609,25.838138707406494,24.687969984963908,24.845074209981619,24.3429513116471,24.381470154984986 
 08/13  13:00:00,24.21017567458218,25.16196974493193,23.31689927591793,26.278008340734787,24.788549584448213,24.91183376074283,24.4424592350014,24.38317119726499 
 08/13  14:00:00,24.652653867491908,25.277623526025179,23.350419758594798,26.464191841879573,24.8308011785089,24.951913267091017,24.495381088657369,24.38565023150519 
 08/13  15:00:00,24.67581807123121,25.321874889355465,23.386088983733904,26.421434278839436,24.813587820106386,24.954524882899045,24.500430383461855,24.37056746437027 
 08/13  16:00:00,24.786287759552836,25.343235383212745,23.40630272918026,26.476923234006237,24.805326192098027,24.963040658530028,24.507016118401656,24.35447144009967 
 08/13  17:00:00,24.507168763824649,25.274099194326653,23.417331643971129,26.284341969157614,24.744415367104346,24.9326982304934,24.464568722383345,24.326284721476566 
 08/13  18:00:00,23.86320563635562,25.099598023430354,23.395693251272314,25.864363241180699,24.613208363004003,24.844014595920389,24.360209813948019,24.283253735744709 
 08/13  19:00:00,23.194594372610987,24.85791323846221,23.340953884808877,25.505954533530386,24.438767478201809,24.71950261621163,24.208999906793069,24.198189780547425 
 08/13  20:00:00,22.547050324896888,24.635408482133113,23.263473569308859,25.134369764909797,24.280862958105908,24.59525371929453,24.07231663184233,24.11131302942458 
 08/13  21:00:00,22.047882628637994,24.478765091654205,23.170368984954054,24.821335049318504,24.16739948956392,24.49645855053229,23.980027657835114,24.059785353436206 
 08/13  22:00:00,21.601722598165695,24.229830141578245,23.067287573088316,24.594716429818399,23.995787799780275,24.341504643011523,23.825080051432736,23.941742744058858 
 08/13  23:00:00,21.280227846233346,24.06917288725905,22.95814483957126,24.387112630879565,23.886212536947136,24.230029238220089,23.724969671753948,23.845536228539428 
 08/13  24:00:00,20.980927119084755,23.905866523354175,22.849002381351846,24.158933807770354,23.765481334707024,24.10681370456616,23.621129158693046,23.75371479434539 
 08/14  01:00:00,20.746687081634116,23.74774912817035,22.736685418618053,24.013231575938599,23.654269136607949,23.98820255625073,23.52284314120779,23.66388238590163 
 08/14  02:00:00,20.532838830896944,23.600731296376084,22.629606861251437,23.86200533813084,23.551560579406034,23.87527656273172,23.431149780730018,23.575760170701657 
 08/14  03:00:00,20.336128311240903,23.451713263673413,22.52252748310701,23.674879545230345,23.43945950128276,23.75554366262925,23.334115863364255,23.486089963435615 
 08/14  04:00:00,20.14274774144869,23.316595917020594,22.416982705975817,23.554440716022705,23.33937741046145,23.646031697978388,23.245026476911538,23.398841425206329 
 08/14  05:00:00,19.9751868886151,23.19313103221356,22.313955623773233,23.431747441581096,23.246058522025096,23.5432638244905,23.161950626723838,23.314735718316237 
 08/14  06:00:00,19.9103400681099,23.07433418502621,22.21252836241015,23.3056948313168,23.152119912310395,23.441033106538819,23.07943197876623,23.232589225937529 
 08/14  07:00:00,19.789747852865987,22.973935981873657,22.118811176182,23.23198933580695,23.07156989216211,23.349080482197374,23.007896936991569,23.155351152600038 
 08/14  08:00:00,19.902852861301889,22.937606237881643,22.03926774406133,23.29850770378774,23.038777937651557,23.293000077754095,22.975825566380228,23.09281954682579 
 08/14  09:00:00,20.402169881004494,23.00721601738796,21.991301037687827,23.528569506661868,23.08519361112867,23.304363100059154,23.010396274001587,23.08389043772074 
 08/14  10:00:00,20.949224385992296,23.139693666713368,21.97478962006052,23.84190292098873,23.17320227256123,23.332487975582028,23.074573047948573,23.05710491113117 
 08/14  11:00:00,21.649562153371919,23.293370705036439,21.98337990480435,24.20374021341418,23.27112686298376,23.39072011439351,23.147945256989364,23.068690296358569 
 08/14  12:00:00,22.378189254660368,23.536487454413967,22.02168291501218,24.55872257939388,23.404251606922004,23.483953863489569,23.26318081056016,23.090594747530458 
 08/14  13:00:00,22.97259158771517,23.74505464005191,22.07986721747311,24.88562359618642,23.50030401033785,23.57186170748391,23.356259467311899,23.123076261567307 
 08/14  14:00:00,23.443788021293149,23.86779024661898,22.151037298407507,25.13116598431545,23.55650142082267,23.63054084610973,23.409130972097239,23.14463646576654 
 08/14  15:00:00,23.772513297988163,24.04931361387148,22.22655573017739,25.282067346738516,23.638832863644575,23.727764235153317,23.493659937781833,23.1893538831155 
 08/14  16:00:00,23.81524300072316,24.11521260218132,22.29656388289652,25.30729824501026,23.6590009774029,23.77567865055467,23.518668791432476,23.21832670912788 
 08/14  17:00:00,23.57222906720627,24.07127987641237,22.34798535386145,25.169092365527449,23.61720052198953,23.772930908069868,23.483989903626193,23.222799256113939 
 08/14  18:00:00,23.15025247950871,23.97497192486993,22.367760486142055,24.907602016213667,23.547049170701336,23.739336639645857,23.425557522901696,23.206045749438514 
 08/14  19:00:00,22.5135013804599,23.832298733718006,22.360809638695814,24.561830182925517,23.43883583674301,23.67898801382447,23.332378276632036,23.179466414068963 
 08/14  20:00:00,21.921099532432704,23.6279453073318,22.329529968964815,24.25521595742272,23.299019673326,23.58846101490476,23.203321790541098,23.12717452299347 
 08/14  21:00:00,21.54431475251875,23.531952587346085,22.282641169942634,24.04482853794201,23.23427248257721,23.539967090492604,23.149746395633195,23.10205639437894 
 08/14  22:00:00,21.141205693508746,23.36153784137519,22.227994285254483,23.84842216317029,23.120500860704678,23.447686972685199,23.042848452411229,23.041849421882284 
 08/14  23:00:00,20.840855394215518,23.25102066200092,22.165690553284379,23.684218427984683,23.04623797964104,23.37730751518434,22.972029629796496,22.991373718172924 
 08/14  24:00:00,20.657095823664194,23.154873898159868,22.1006581038758,23.554864694029818,22.980641851688437,23.312963107733887,22.914696656389557,22.946502948219128 
 08/15  01:00:00,20.407724702045635,23.050196477811924,22.034827014441519,23.416098432630297,22.908851266955648,23.241068204080233,22.850228706166204,22.900003594363328 
 08/15  02:00:00,20.198883066342114,22.94733961555517,21.967733538470879,23.293418951329785,22.83831318310541,23.168360444553409,22.785206043337117,22.852042790410914 
 08/15  03:00:00,20.07888755718324,22.85185484424004,21.899393506765134,23.18435092786913,22.77263084481734,23.10067689625753,22.72766411033283,22.804916262992447 
 08/15  04:00:00,19.887886827771785,22.76096669161584,21.832264065046265,23.076135591838456,22.708417492482245,23.03252466723468,22.669517341252999,22.75734131613207 
 08/15  05:00:00,19.70056726037492,22.66843854471187,21.763003956144649,22.963136374740029,22.64134563828915,22.962014272158446,22.60836852378134,22.708448791705626 
 08/15  06:00:00,19.64392561699227,22.582965533112053,21.69214924956183,22.880515145965263,22.579498227433068,22.896425571980627,22.553970077049955,22.66055246141274 
 08/15  07:00:00,19.520877616900447,22.508326174593646,21.626572437219573,22.81302331119044,22.52401230285019,22.83401296019208,22.502627814149375,22.613224692191769 
 08/15  08:00:00,19.610355952097199,22.489500906052059,21.57089282046305,22.881353794267239,22.5089004512228,22.79941772424666,22.483805001929924,22.575860049931465 
 08/15  09:00:00,20.027356165112474,22.568142757287917,21.54116978545298,23.11529790840703,22.563653523465889,22.824297850606969,22.527074225863193,22.576734514398539 
 08/15  10:00:00,20.62545811681106,22.700086486016585,21.53611990201587,23.443602447154178,22.658641715672883,22.871722270847646,22.59639714247328,22.581398332836785 
 08/15  11:00:00,21.352517763599523,22.927886898837689,21.55598968700568,23.829471806483434,22.809682627579038,22.963061048229535,22.715618530895097,22.603160365161643 
 08/15  12:00:00,22.062583669718295,23.15696018565079,21.602498865843807,24.207440631959004,22.942902095995277,23.063088741370359,22.828737491935997,22.64197471325776 
 08/15  13:00:00,22.672119003939739,23.371066589679019,21.66758602449703,24.52919270185487,23.051507992226058,23.162544785339948,22.93095283122802,22.687463100642483 
 08/15  14:00:00,23.113702662326895,23.49390567007982,21.74425900922983,24.773199277322747,23.10912146643087,23.223277250848036,22.984627206947559,22.712497690599766 
 08/15  15:00:00,23.415801646418175,23.679352075009985,21.824225729467825,24.93502339240472,23.19900956240275,23.332201050841154,23.074340935972225,22.77047274009532 
